age,job,marital,education,default,housing,loan,contact,campaign,poutcome,emp.var.rate,cons.conf.idx,euribor3m,nr.employed
37,,,,,,,,2,,1.4,-42.7,4.963,5228.1
52,,,,,,,,1,,1.4,-42.7,4.962,5228.1
41,,,,,,,,2,,-1.8,-46.2,1.299,5099.1
49,,,,,,,,3,,-1.8,-46.2,1.344,5099.1
39,,,,,,,,3,,1.1,-36.4,4.86,5191.0
57,,,,,,,,1,,1.4,-41.8,4.959,5228.1
30,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
45,,,,,,,,1,,1.1,-36.4,4.86,5191.0
54,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
34,,,,,,,,1,,-1.8,-46.2,1.299,5099.1
27,,,,,,,,3,,-2.9,-31.4,0.834,5076.2
41,,,,,,,,1,,1.1,-36.4,4.856,5191.0
53,,,,,,,,1,,-1.8,-46.2,1.264,5099.1
81,,,,,,,,2,,-3.4,-26.9,0.724,5017.5
43,,,,,,,,3,,1.4,-42.7,4.962,5228.1
31,,,,,,,,3,,-1.7,-40.3,0.885,4991.6
46,,,,,,,,3,,1.4,-42.7,4.956,5228.1
52,,,,,,,,1,,1.4,-41.8,4.865,5228.1
43,,,,,,,,2,,1.1,-36.4,4.856,5191.0
29,,,,,,,,2,,1.1,-36.4,4.86,5191.0
55,,,,,,,,3,,1.4,-41.8,4.955,5228.1
26,,,,,,,,5,,1.1,-36.4,4.859,5191.0
33,,,,,,,,1,,1.1,-36.4,4.855,5191.0
39,,,,,,,,12,,1.1,-36.4,4.864,5191.0
37,,,,,,,,4,,-1.7,-39.8,0.754,4991.6
47,,,,,,,,3,,1.4,-36.1,4.965,5228.1
52,,,,,,,,3,,1.1,-36.4,4.858,5191.0
50,,,,,,,,2,,1.4,-42.7,4.961,5228.1
38,,,,,,,,1,,-1.8,-47.1,1.453,5099.1
51,,,,,,,,1,,1.1,-36.4,4.857,5191.0
35,,,,,,,,6,,-0.1,-42.0,4.076,5195.8
32,,,,,,,,2,,1.1,-36.4,4.857,5191.0
41,,,,,,,,1,,-1.8,-47.1,1.415,5099.1
25,,,,,,,,1,,-1.1,-37.5,0.879,4963.6
35,,,,,,,,1,,1.4,-36.1,4.965,5228.1
59,,,,,,,,1,,-3.4,-26.9,0.737,5017.5
53,,,,,,,,2,,-0.1,-42.0,4.021,5195.8
32,,,,,,,,7,,-1.8,-46.2,1.244,5099.1
33,,,,,,,,1,,-2.9,-31.4,0.879,5076.2
36,,,,,,,,5,,1.1,-36.4,4.857,5191.0
53,,,,,,,,2,,-0.1,-42.0,4.153,5195.8
37,,,,,,,,2,,1.4,-36.1,4.964,5228.1
27,,,,,,,,1,,-1.8,-47.1,1.41,5099.1
37,,,,,,,,1,,1.4,-36.1,4.965,5228.1
40,,,,,,,,2,,1.4,-36.1,4.963,5228.1
35,,,,,,,,2,,1.4,-41.8,4.961,5228.1
33,,,,,,,,6,,1.4,-42.7,4.963,5228.1
49,,,,,,,,4,,1.4,-42.7,4.961,5228.1
43,,,,,,,,4,,-0.1,-42.0,4.076,5195.8
48,,,,,,,,1,,1.4,-36.1,4.963,5228.1
55,,,,,,,,9,,1.1,-36.4,4.86,5191.0
45,,,,,,,,1,,-1.8,-46.2,1.334,5099.1
53,,,,,,,,1,,1.4,-42.7,4.968,5228.1
42,,,,,,,,1,,1.4,-41.8,4.865,5228.1
35,,,,,,,,9,,1.4,-42.7,4.957,5228.1
62,,,,,,,,2,,-1.8,-34.6,0.645,5008.7
56,,,,,,,,2,,1.4,-36.1,4.965,5228.1
44,,,,,,,,1,,1.4,-42.7,4.963,5228.1
41,,,,,,,,11,,1.4,-42.7,4.961,5228.1
35,,,,,,,,2,,1.4,-41.8,4.866,5228.1
41,,,,,,,,1,,1.4,-42.7,4.962,5228.1
45,,,,,,,,1,,1.1,-36.4,4.855,5191.0
31,,,,,,,,3,,1.1,-36.4,4.859,5191.0
41,,,,,,,,3,,1.4,-41.8,4.865,5228.1
42,,,,,,,,3,,1.4,-41.8,4.955,5228.1
52,,,,,,,,1,,1.1,-36.4,4.857,5191.0
37,,,,,,,,1,,-3.4,-30.1,0.715,5017.5
64,,,,,,,,3,,-1.8,-40.0,0.697,5008.7
49,,,,,,,,6,,1.4,-36.1,4.963,5228.1
34,,,,,,,,2,,1.1,-36.4,4.857,5191.0
38,,,,,,,,6,,1.1,-36.4,4.857,5191.0
32,,,,,,,,2,,-0.1,-42.0,4.076,5195.8
33,,,,,,,,3,,-2.9,-40.8,1.26,5076.2
28,,,,,,,,1,,-1.8,-46.2,1.266,5099.1
30,,,,,,,,4,,-1.8,-46.2,1.354,5099.1
45,,,,,,,,1,,-2.9,-40.8,1.26,5076.2
42,,,,,,,,1,,-1.8,-46.2,1.344,5099.1
47,,,,,,,,2,,-0.1,-42.0,4.153,5195.8
51,,,,,,,,1,,1.4,-41.8,4.864,5228.1
41,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
44,,,,,,,,17,,1.1,-36.4,4.857,5191.0
44,,,,,,,,2,,1.4,-42.7,4.962,5228.1
28,,,,,,,,1,,1.1,-36.4,4.856,5191.0
34,,,,,,,,2,,1.1,-36.4,4.857,5191.0
36,,,,,,,,5,,1.4,-42.7,4.96,5228.1
35,,,,,,,,4,,1.1,-36.4,4.855,5191.0
56,,,,,,,,2,,1.1,-36.4,4.857,5191.0
31,,,,,,,,2,,-0.1,-42.0,4.153,5195.8
23,,,,,,,,1,,1.4,-42.7,4.961,5228.1
41,,,,,,,,1,,1.4,-41.8,4.866,5228.1
36,,,,,,,,1,,-1.8,-46.2,1.25,5099.1
40,,,,,,,,3,,1.4,-42.7,4.96,5228.1
39,,,,,,,,2,,-1.8,-47.1,1.415,5099.1
26,,,,,,,,1,,1.4,-42.7,4.962,5228.1
40,,,,,,,,1,,1.4,-42.7,4.963,5228.1
36,,,,,,,,6,,1.4,-42.7,4.963,5228.1
30,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
29,,,,,,,,1,,1.4,-41.8,4.864,5228.1
46,,,,,,,,3,,1.4,-41.8,4.866,5228.1
49,,,,,,,,1,,-0.1,-42.0,4.021,5195.8
42,,,,,,,,5,,-1.8,-47.1,1.405,5099.1
27,,,,,,,,1,,1.4,-41.8,4.864,5228.1
39,,,,,,,,1,,-1.8,-46.2,1.299,5099.1
38,,,,,,,,2,,-0.1,-42.0,4.191,5195.8
44,,,,,,,,2,,1.1,-36.4,4.857,5191.0
37,,,,,,,,8,,1.4,-36.1,4.962,5228.1
35,,,,,,,,2,,1.1,-36.4,4.86,5191.0
33,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
47,,,,,,,,2,,1.1,-36.4,4.857,5191.0
57,,,,,,,,4,,1.4,-36.1,4.965,5228.1
27,,,,,,,,1,,1.4,-42.7,4.962,5228.1
67,,,,,,,,2,,-1.1,-37.5,0.883,4963.6
30,,,,,,,,2,,1.4,-36.1,4.963,5228.1
64,,,,,,,,1,,-3.4,-26.9,0.73,5017.5
34,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
35,,,,,,,,2,,1.4,-42.7,4.963,5228.1
51,,,,,,,,1,,1.4,-42.7,4.963,5228.1
31,,,,,,,,1,,-0.1,-42.0,4.076,5195.8
43,,,,,,,,2,,1.1,-36.4,4.855,5191.0
30,,,,,,,,1,,1.4,-36.1,4.965,5228.1
48,,,,,,,,1,,1.4,-41.8,4.959,5228.1
31,,,,,,,,4,,-0.1,-42.0,4.153,5195.8
45,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
32,,,,,,,,7,,1.1,-36.4,4.858,5191.0
37,,,,,,,,1,,-1.8,-40.0,0.668,5008.7
33,,,,,,,,1,,-0.1,-42.0,4.076,5195.8
40,,,,,,,,2,,1.4,-36.1,4.964,5228.1
29,,,,,,,,17,,1.1,-36.4,4.856,5191.0
48,,,,,,,,3,,1.4,-42.7,4.961,5228.1
50,,,,,,,,1,,1.1,-36.4,4.855,5191.0
50,,,,,,,,1,,1.1,-36.4,4.858,5191.0
54,,,,,,,,1,,1.1,-36.4,4.858,5191.0
27,,,,,,,,1,,-1.8,-47.1,1.41,5099.1
48,,,,,,,,2,,-2.9,-40.8,1.26,5076.2
43,,,,,,,,2,,-1.8,-46.2,1.291,5099.1
41,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
53,,,,,,,,7,,-1.8,-46.2,1.334,5099.1
53,,,,,,,,2,,1.4,-42.7,4.968,5228.1
58,,,,,,,,5,,1.4,-42.7,4.957,5228.1
40,,,,,,,,3,,1.1,-36.4,4.864,5191.0
48,,,,,,,,5,,1.4,-42.7,4.963,5228.1
31,,,,,,,,1,,-1.1,-37.5,0.879,4963.6
35,,,,,,,,1,,1.1,-36.4,4.86,5191.0
45,,,,,,,,2,,1.1,-36.4,4.855,5191.0
40,,,,,,,,1,,1.4,-42.7,4.96,5228.1
29,,,,,,,,1,,-0.1,-42.0,4.076,5195.8
49,,,,,,,,1,,1.4,-42.7,4.955,5228.1
32,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
46,,,,,,,,4,,1.4,-41.8,4.959,5228.1
31,,,,,,,,2,,-1.8,-46.2,1.291,5099.1
38,,,,,,,,1,,1.4,-36.1,4.965,5228.1
30,,,,,,,,2,,1.1,-36.4,4.857,5191.0
36,,,,,,,,1,,-1.8,-46.2,1.281,5099.1
30,,,,,,,,4,,-1.8,-46.2,1.354,5099.1
34,,,,,,,,2,,1.4,-36.1,4.965,5228.1
57,,,,,,,,5,,1.1,-36.4,4.855,5191.0
39,,,,,,,,4,,1.4,-36.1,4.963,5228.1
32,,,,,,,,2,,1.1,-36.4,4.857,5191.0
31,,,,,,,,2,,1.4,-41.8,4.864,5228.1
32,,,,,,,,1,,-1.8,-46.2,1.344,5099.1
28,,,,,,,,3,,-1.8,-40.0,0.695,5008.7
32,,,,,,,,2,,1.1,-36.4,4.856,5191.0
39,,,,,,,,1,,1.4,-41.8,4.947,5228.1
33,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
22,,,,,,,,3,,1.4,-42.7,4.962,5228.1
38,,,,,,,,1,,-1.1,-49.5,1.032,4963.6
35,,,,,,,,3,,1.4,-42.7,4.963,5228.1
28,,,,,,,,5,,-1.8,-47.1,1.423,5099.1
28,,,,,,,,1,,-1.8,-46.2,1.264,5099.1
40,,,,,,,,3,,1.4,-36.1,4.97,5228.1
36,,,,,,,,2,,1.1,-36.4,4.856,5191.0
39,,,,,,,,2,,1.1,-36.4,4.859,5191.0
61,,,,,,,,2,,-1.8,-46.2,1.27,5099.1
28,,,,,,,,1,,1.4,-42.7,4.961,5228.1
34,,,,,,,,1,,1.1,-36.4,4.857,5191.0
34,,,,,,,,2,,-1.8,-46.2,1.313,5099.1
38,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
29,,,,,,,,2,,1.4,-41.8,4.961,5228.1
46,,,,,,,,1,,1.4,-42.7,4.96,5228.1
30,,,,,,,,1,,1.4,-42.7,4.963,5228.1
55,,,,,,,,4,,1.1,-36.4,4.86,5191.0
28,,,,,,,,4,,1.1,-36.4,4.856,5191.0
48,,,,,,,,3,,-1.8,-47.1,1.405,5099.1
30,,,,,,,,2,,1.4,-36.1,4.968,5228.1
35,,,,,,,,4,,1.4,-42.7,4.961,5228.1
44,,,,,,,,2,,-1.8,-46.2,1.25,5099.1
43,,,,,,,,3,,-1.8,-46.2,1.291,5099.1
45,,,,,,,,6,,-1.8,-46.2,1.334,5099.1
36,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
35,,,,,,,,5,,-1.8,-46.2,1.266,5099.1
47,,,,,,,,2,,1.1,-36.4,4.857,5191.0
42,,,,,,,,1,,1.4,-41.8,4.864,5228.1
35,,,,,,,,4,,-1.8,-46.2,1.291,5099.1
45,,,,,,,,1,,-2.9,-40.8,1.099,5076.2
38,,,,,,,,1,,1.4,-41.8,4.864,5228.1
35,,,,,,,,1,,1.4,-42.7,4.963,5228.1
34,,,,,,,,1,,1.4,-42.7,4.963,5228.1
32,,,,,,,,1,,1.4,-41.8,4.864,5228.1
51,,,,,,,,1,,1.4,-41.8,4.961,5228.1
48,,,,,,,,1,,1.4,-42.7,4.962,5228.1
32,,,,,,,,2,,-1.8,-46.2,1.344,5099.1
31,,,,,,,,4,,1.4,-36.1,4.964,5228.1
37,,,,,,,,4,,1.4,-41.8,4.959,5228.1
48,,,,,,,,9,,1.1,-36.4,4.858,5191.0
49,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
51,,,,,,,,3,,1.4,-36.1,4.968,5228.1
30,,,,,,,,1,,1.1,-36.4,4.857,5191.0
35,,,,,,,,1,,1.4,-36.1,4.963,5228.1
45,,,,,,,,1,,1.4,-41.8,4.959,5228.1
59,,,,,,,,7,,1.4,-42.7,4.962,5228.1
58,,,,,,,,10,,1.1,-36.4,4.857,5191.0
35,,,,,,,,10,,1.4,-41.8,4.959,5228.1
60,,,,,,,,2,,1.1,-36.4,4.858,5191.0
43,,,,,,,,19,,1.4,-42.7,4.968,5228.1
28,,,,,,,,2,,1.4,-42.7,4.962,5228.1
34,,,,,,,,4,,-1.8,-46.2,1.344,5099.1
27,,,,,,,,5,,1.4,-41.8,4.959,5228.1
53,,,,,,,,1,,1.1,-36.4,4.857,5191.0
41,,,,,,,,2,,1.4,-36.1,4.964,5228.1
37,,,,,,,,2,,-3.4,-26.9,0.733,5017.5
32,,,,,,,,1,,1.4,-36.1,4.963,5228.1
47,,,,,,,,1,,1.1,-36.4,4.858,5191.0
54,,,,,,,,3,,-1.8,-46.2,1.291,5099.1
44,,,,,,,,2,,-0.1,-42.0,4.191,5195.8
36,,,,,,,,1,,1.1,-36.4,4.857,5191.0
36,,,,,,,,4,,-1.8,-46.2,1.25,5099.1
33,,,,,,,,1,,-1.8,-47.1,1.498,5099.1
60,,,,,,,,2,,1.1,-36.4,4.855,5191.0
37,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
42,,,,,,,,1,,1.1,-36.4,4.859,5191.0
35,,,,,,,,3,,1.1,-36.4,4.857,5191.0
57,,,,,,,,1,,-2.9,-31.4,0.843,5076.2
24,,,,,,,,1,,1.4,-42.7,4.961,5228.1
31,,,,,,,,1,,-1.8,-46.2,1.281,5099.1
38,,,,,,,,1,,1.4,-42.7,4.962,5228.1
40,,,,,,,,2,,1.1,-36.4,4.859,5191.0
34,,,,,,,,1,,1.4,-42.7,4.968,5228.1
38,,,,,,,,3,,1.1,-36.4,4.857,5191.0
47,,,,,,,,3,,-2.9,-40.8,1.26,5076.2
39,,,,,,,,1,,1.4,-36.1,4.963,5228.1
42,,,,,,,,3,,1.1,-36.4,4.857,5191.0
35,,,,,,,,1,,-1.8,-47.1,1.41,5099.1
19,,,,,,,,1,,-1.8,-40.0,0.677,5008.7
31,,,,,,,,3,,1.4,-36.1,4.962,5228.1
32,,,,,,,,2,,-1.8,-46.2,1.344,5099.1
45,,,,,,,,1,,1.1,-36.4,4.86,5191.0
28,,,,,,,,2,,-1.8,-47.1,1.406,5099.1
32,,,,,,,,1,,-0.1,-42.0,4.021,5195.8
31,,,,,,,,2,,-1.8,-46.2,1.266,5099.1
53,,,,,,,,2,,1.4,-36.1,4.97,5228.1
44,,,,,,,,1,,1.4,-42.7,4.96,5228.1
46,,,,,,,,2,,1.4,-41.8,4.96,5228.1
30,,,,,,,,1,,1.1,-36.4,4.856,5191.0
51,,,,,,,,1,,1.4,-36.1,4.967,5228.1
41,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
43,,,,,,,,3,,1.4,-36.1,4.963,5228.1
36,,,,,,,,3,,-1.8,-47.1,1.405,5099.1
28,,,,,,,,10,,1.4,-41.8,4.865,5228.1
36,,,,,,,,1,,-1.8,-46.2,1.344,5099.1
29,,,,,,,,1,,-0.1,-42.0,4.021,5195.8
45,,,,,,,,2,,-1.8,-47.1,1.423,5099.1
42,,,,,,,,2,,1.1,-36.4,4.857,5191.0
44,,,,,,,,6,,1.4,-36.1,4.966,5228.1
36,,,,,,,,2,,1.1,-36.4,4.858,5191.0
32,,,,,,,,1,,-1.8,-46.2,1.344,5099.1
41,,,,,,,,3,,1.4,-36.1,4.968,5228.1
31,,,,,,,,2,,-1.8,-46.2,1.299,5099.1
42,,,,,,,,6,,1.1,-36.4,4.86,5191.0
31,,,,,,,,2,,1.4,-42.7,4.963,5228.1
42,,,,,,,,3,,1.1,-36.4,4.855,5191.0
25,,,,,,,,3,,1.4,-42.7,4.968,5228.1
32,,,,,,,,8,,-1.8,-46.2,1.25,5099.1
26,,,,,,,,1,,1.4,-41.8,4.864,5228.1
31,,,,,,,,1,,-0.1,-42.0,4.076,5195.8
59,,,,,,,,5,,1.4,-42.7,4.961,5228.1
29,,,,,,,,4,,-1.8,-46.2,1.291,5099.1
42,,,,,,,,4,,1.1,-36.4,4.857,5191.0
38,,,,,,,,2,,1.1,-36.4,4.856,5191.0
39,,,,,,,,3,,1.1,-36.4,4.856,5191.0
24,,,,,,,,1,,1.4,-42.7,4.958,5228.1
33,,,,,,,,2,,1.4,-36.1,4.965,5228.1
32,,,,,,,,1,,1.1,-36.4,4.857,5191.0
35,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
38,,,,,,,,3,,1.4,-42.7,4.961,5228.1
38,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
33,,,,,,,,1,,1.4,-36.1,4.965,5228.1
38,,,,,,,,3,,1.4,-41.8,4.959,5228.1
54,,,,,,,,2,,1.4,-36.1,4.968,5228.1
39,,,,,,,,1,,1.4,-42.7,4.963,5228.1
40,,,,,,,,1,,-0.1,-40.4,4.968,5195.8
26,,,,,,,,2,,1.4,-41.8,4.961,5228.1
27,,,,,,,,1,,1.4,-42.7,4.962,5228.1
46,,,,,,,,6,,1.4,-41.8,4.958,5228.1
88,,,,,,,,2,,-1.8,-50.0,1.663,5099.1
53,,,,,,,,2,,1.4,-36.1,4.968,5228.1
34,,,,,,,,3,,1.4,-42.7,4.968,5228.1
59,,,,,,,,3,,1.4,-36.1,4.964,5228.1
23,,,,,,,,3,,-1.1,-37.5,0.879,4963.6
33,,,,,,,,5,,1.4,-41.8,4.961,5228.1
27,,,,,,,,9,,1.1,-36.4,4.86,5191.0
41,,,,,,,,2,,1.4,-41.8,4.865,5228.1
29,,,,,,,,7,,1.1,-36.4,4.858,5191.0
32,,,,,,,,2,,1.1,-36.4,4.857,5191.0
39,,,,,,,,2,,-1.8,-46.2,1.344,5099.1
54,,,,,,,,6,,1.4,-36.1,4.966,5228.1
37,,,,,,,,2,,1.4,-36.1,4.964,5228.1
38,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
27,,,,,,,,1,,-1.8,-46.2,1.266,5099.1
49,,,,,,,,18,,1.4,-41.8,4.96,5228.1
34,,,,,,,,1,,1.4,-36.1,4.964,5228.1
44,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
50,,,,,,,,1,,-1.7,-40.3,0.899,4991.6
51,,,,,,,,3,,1.1,-36.4,4.856,5191.0
50,,,,,,,,1,,1.1,-36.4,4.857,5191.0
35,,,,,,,,1,,1.4,-41.8,4.955,5228.1
24,,,,,,,,5,,1.4,-42.7,4.96,5228.1
29,,,,,,,,1,,1.4,-36.1,4.966,5228.1
29,,,,,,,,4,,-0.1,-42.0,4.12,5195.8
40,,,,,,,,1,,1.4,-41.8,4.961,5228.1
34,,,,,,,,1,,1.4,-36.1,4.963,5228.1
31,,,,,,,,1,,-1.8,-46.2,1.281,5099.1
31,,,,,,,,3,,1.4,-36.1,4.963,5228.1
49,,,,,,,,1,,-1.8,-47.1,1.479,5099.1
49,,,,,,,,1,,1.1,-36.4,4.857,5191.0
49,,,,,,,,3,,-1.8,-47.1,1.405,5099.1
31,,,,,,,,2,,-1.8,-50.0,1.56,5099.1
32,,,,,,,,2,,-1.8,-46.2,1.313,5099.1
37,,,,,,,,5,,-1.8,-47.1,1.405,5099.1
43,,,,,,,,4,,1.1,-36.4,4.856,5191.0
33,,,,,,,,1,,-2.9,-31.4,0.854,5076.2
43,,,,,,,,4,,-1.8,-46.2,1.327,5099.1
32,,,,,,,,1,,-3.4,-26.9,0.728,5017.5
39,,,,,,,,1,,1.4,-42.7,4.963,5228.1
45,,,,,,,,1,,-1.8,-47.1,1.453,5099.1
38,,,,,,,,3,,1.4,-36.1,4.965,5228.1
36,,,,,,,,6,,1.4,-41.8,4.959,5228.1
31,,,,,,,,1,,1.4,-42.7,4.962,5228.1
43,,,,,,,,1,,1.4,-42.7,4.962,5228.1
36,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
33,,,,,,,,1,,-1.8,-46.2,1.266,5099.1
55,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
32,,,,,,,,4,,-0.1,-42.0,4.076,5195.8
28,,,,,,,,1,,1.4,-41.8,4.864,5228.1
38,,,,,,,,2,,-1.8,-47.1,1.365,5099.1
28,,,,,,,,1,,1.4,-42.7,4.961,5228.1
40,,,,,,,,1,,-1.8,-47.1,1.466,5099.1
41,,,,,,,,2,,-1.1,-49.5,0.959,4963.6
55,,,,,,,,1,,1.1,-36.4,4.857,5191.0
29,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
48,,,,,,,,3,,1.1,-36.4,4.857,5191.0
29,,,,,,,,2,,1.4,-42.7,4.96,5228.1
46,,,,,,,,6,,1.1,-36.4,4.86,5191.0
58,,,,,,,,1,,-3.0,-33.0,0.72,5023.5
44,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
45,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
54,,,,,,,,5,,1.4,-42.7,4.961,5228.1
31,,,,,,,,2,,1.4,-42.7,4.961,5228.1
32,,,,,,,,2,,1.4,-42.7,4.963,5228.1
33,,,,,,,,2,,1.4,-36.1,4.968,5228.1
54,,,,,,,,1,,-3.4,-30.1,0.716,5017.5
51,,,,,,,,1,,1.4,-42.7,4.959,5228.1
43,,,,,,,,13,,1.4,-36.1,4.962,5228.1
47,,,,,,,,2,,1.4,-36.1,4.964,5228.1
37,,,,,,,,4,,-0.1,-42.0,4.021,5195.8
35,,,,,,,,1,,1.4,-36.1,4.963,5228.1
26,,,,,,,,1,,-2.9,-40.8,1.262,5076.2
37,,,,,,,,2,,1.1,-36.4,4.857,5191.0
42,,,,,,,,2,,-0.1,-42.0,4.191,5195.8
29,,,,,,,,2,,1.1,-36.4,4.855,5191.0
38,,,,,,,,2,,1.4,-41.8,4.959,5228.1
40,,,,,,,,5,,1.1,-36.4,4.86,5191.0
33,,,,,,,,1,,-1.8,-46.2,1.299,5099.1
45,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
55,,,,,,,,2,,-0.1,-42.0,4.191,5195.8
35,,,,,,,,1,,1.1,-36.4,4.856,5191.0
35,,,,,,,,3,,1.4,-41.8,4.865,5228.1
26,,,,,,,,3,,1.1,-36.4,4.856,5191.0
39,,,,,,,,8,,-1.8,-46.2,1.334,5099.1
30,,,,,,,,1,,1.4,-42.7,4.962,5228.1
38,,,,,,,,2,,1.4,-42.7,4.963,5228.1
31,,,,,,,,2,,1.4,-36.1,4.965,5228.1
30,,,,,,,,1,,1.1,-36.4,4.859,5191.0
55,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
48,,,,,,,,2,,1.4,-42.7,4.962,5228.1
26,,,,,,,,2,,1.1,-36.4,4.855,5191.0
54,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
38,,,,,,,,1,,1.4,-42.7,4.957,5228.1
22,,,,,,,,3,,-3.4,-30.1,0.715,5017.5
53,,,,,,,,1,,1.1,-36.4,4.855,5191.0
45,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
35,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
31,,,,,,,,6,,1.1,-36.4,4.858,5191.0
32,,,,,,,,1,,1.4,-42.7,4.963,5228.1
50,,,,,,,,5,,1.4,-41.8,4.967,5228.1
50,,,,,,,,1,,1.1,-36.4,4.856,5191.0
46,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
70,,,,,,,,2,,-3.4,-26.9,0.737,5017.5
67,,,,,,,,2,,-3.4,-26.9,0.722,5017.5
39,,,,,,,,3,,1.1,-36.4,4.857,5191.0
31,,,,,,,,1,,-1.8,-46.2,1.27,5099.1
38,,,,,,,,2,,-0.1,-42.0,4.153,5195.8
57,,,,,,,,1,,1.4,-36.1,4.97,5228.1
30,,,,,,,,2,,-0.1,-42.0,4.076,5195.8
39,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
51,,,,,,,,1,,-1.8,-46.2,1.299,5099.1
29,,,,,,,,1,,1.1,-36.4,4.856,5191.0
40,,,,,,,,6,,-0.1,-42.0,4.076,5195.8
39,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
52,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
27,,,,,,,,2,,1.1,-36.4,4.857,5191.0
33,,,,,,,,3,,-1.8,-46.2,1.281,5099.1
45,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
54,,,,,,,,2,,1.1,-36.4,4.856,5191.0
28,,,,,,,,1,,-1.1,-49.5,1.032,4963.6
39,,,,,,,,3,,1.4,-36.1,4.962,5228.1
48,,,,,,,,2,,1.4,-42.7,4.957,5228.1
37,,,,,,,,2,,-1.8,-46.2,1.327,5099.1
52,,,,,,,,2,,1.4,-36.1,4.965,5228.1
43,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
38,,,,,,,,1,,1.4,-36.1,4.966,5228.1
47,,,,,,,,2,,1.1,-36.4,4.859,5191.0
59,,,,,,,,2,,1.1,-36.4,4.859,5191.0
30,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
33,,,,,,,,1,,1.4,-42.7,4.963,5228.1
17,,,,,,,,2,,-2.9,-31.4,0.869,5076.2
31,,,,,,,,4,,1.4,-36.1,4.964,5228.1
33,,,,,,,,3,,-1.8,-47.1,1.41,5099.1
63,,,,,,,,1,,-1.8,-47.1,1.365,5099.1
27,,,,,,,,1,,1.1,-36.4,4.856,5191.0
32,,,,,,,,2,,-1.8,-46.2,1.266,5099.1
43,,,,,,,,2,,1.1,-36.4,4.856,5191.0
49,,,,,,,,1,,1.4,-42.7,4.962,5228.1
30,,,,,,,,1,,1.4,-41.8,4.864,5228.1
40,,,,,,,,2,,-1.8,-46.2,1.327,5099.1
57,,,,,,,,19,,1.4,-42.7,4.961,5228.1
22,,,,,,,,3,,-1.1,-37.5,0.886,4963.6
38,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
57,,,,,,,,2,,1.1,-36.4,4.858,5191.0
33,,,,,,,,7,,1.4,-42.7,4.968,5228.1
39,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
33,,,,,,,,2,,1.1,-36.4,4.859,5191.0
34,,,,,,,,29,,1.4,-41.8,4.96,5228.1
29,,,,,,,,3,,1.4,-36.1,4.963,5228.1
32,,,,,,,,6,,1.4,-36.1,4.962,5228.1
43,,,,,,,,1,,1.4,-41.8,4.962,5228.1
37,,,,,,,,8,,1.4,-41.8,4.866,5228.1
32,,,,,,,,2,,-0.1,-42.0,4.076,5195.8
50,,,,,,,,1,,-1.8,-47.1,1.41,5099.1
37,,,,,,,,2,,1.4,-42.7,4.963,5228.1
78,,,,,,,,1,,-3.4,-26.9,0.754,5017.5
49,,,,,,,,4,,1.4,-41.8,4.961,5228.1
31,,,,,,,,3,,-1.8,-46.2,1.354,5099.1
34,,,,,,,,1,,1.1,-36.4,4.86,5191.0
59,,,,,,,,1,,-2.9,-31.4,0.884,5076.2
50,,,,,,,,1,,-1.7,-40.3,0.896,4991.6
30,,,,,,,,3,,1.4,-36.1,4.966,5228.1
47,,,,,,,,2,,1.4,-42.7,4.961,5228.1
33,,,,,,,,1,,1.4,-42.7,4.962,5228.1
